Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT (min),Avg CTAT (min),Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Reason for cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance (km),Driver Ratings,Customer Rating
2025-07-27,14:55:30,BLR202507-003793,Success,CUST-314508,eBike,Brookefield,HSR Layout,7,15,0,,0,,0,,71.4,6.6,4.72,5
2025-07-08,20:46:41,BLR202507-003794,Success,CUST-323707,Mini,Nagawara,Brookefield,6,17,0,,0,,0,,148.15,5.26,3.89,5
2025-07-29,19:44:42,BLR202507-003795,Success,CUST-100445,Prime Sedan,Malleshwaram,Frazer Town,13,18,0,,0,,0,,408.41,13.87,4.76,4.72
2025-07-02,07:48:07,BLR202507-003796,Success,CUST-366875,Prime Sedan,Peenya,Shivajinagar,3,12,0,,0,,0,,511.78,20.99,4.93,4.99
2025-07-04,19:48:30,BLR202507-003797,Success,CUST-520068,Prime Sedan,Devanahalli,Hoodi,6,14,0,,0,,0,,602.16,22.61,3.95,5
2025-07-01,18:40:24,BLR202507-003798,Cancelled by Customer,CUST-273616,Prime Sedan,Ulsoor,Sarjapur,,,1,Change of plans,0,,0,,,,,
2025-07-16,13:04:15,BLR202507-003799,Success,CUST-251670,Prime Sedan,Jayanagar,Kanakapura Road,6,19,0,,0,,0,,591.42,24.61,3.68,4.82
2025-07-04,15:07:37,BLR202507-003800,Cancelled by Driver,CUST-549752,Prime Sedan,Kalyan Nagar,MG Road,,,0,,1,Customer related issue,0,,,,,
2025-07-23,10:13:37,BLR202507-003801,Success,CUST-403198,Prime Sedan,Koramangala,Nagarbhavi,4,9,0,,0,,0,,485.03,17.77,4.8,4.32
2025-07-14,03:14:35,BLR202507-003802,Cancelled by Customer,CUST-521595,Prime SUV,Electronic City,Bommanahalli,,,1,Wrong Address,0,,0,,,,,
2025-07-29,05:34:40,BLR202507-003803,Success,CUST-883833,Auto,Devanahalli,Sadashivanagar,6,20,0,,0,,0,,55.94,2.21,4.4,4.72
2025-07-05,20:31:01,BLR202507-003804,Success,CUST-834207,Prime Sedan,Uttarahalli,Yeshwanthpur,14,25,0,,0,,0,,396.7,14.12,4.14,4.17
2025-07-19,07:22:56,BLR202507-003805,Success,CUST-889586,Bike,Hennur,MG Road,6,9,0,,0,,0,,244.1,22.91,3.7,4.46
2025-07-18,23:34:39,BLR202507-003806,Success,CUST-667323,eBike,Indiranagar,Kundalahalli,2,12,0,,0,,0,,122.43,12.27,4.59,4.45
2025-07-15,20:29:25,BLR202507-003807,Success,CUST-973807,Bike,Banashankari,HSR Layout,4,13,0,,0,,0,,67.65,4.65,4.17,5
2025-07-09,16:38:13,BLR202507-003808,Cancelled by Customer,CUST-183487,Mini,Ulsoor,Brookefield,,,1,AC is not working (Only for 4-wheelers),0,,0,,,,,
2025-07-28,11:50:36,BLR202507-003809,Success,CUST-209666,Prime SUV,RT Nagar,Bellandur,12,24,0,,0,,0,,407.33,10.15,4.78,4.66
2025-07-20,01:26:33,BLR202507-003810,Success,CUST-293680,Mini,Hennur,CV Raman Nagar,11,22,0,,0,,0,,79.24,2.18,4.44,4.99
2025-07-31,03:58:32,BLR202507-003811,Cancelled by Driver,CUST-377900,Bike,Kadubeesanahalli,Kanakapura Road,,,0,,1,Customer related issue,0,,,,,
2025-07-23,06:08:39,BLR202507-003812,Success,CUST-710029,Mini,Hoodi,Kanakapura Road,5,11,0,,0,,0,,399.46,19.97,4.81,4.42
2025-07-18,19:18:39,BLR202507-003813,Success,CUST-561736,Prime Sedan,Shivajinagar,CV Raman Nagar,11,16,0,,0,,0,,594.11,21.21,4.32,4.78
2025-07-19,02:54:32,BLR202507-003814,Success,CUST-427523,eBike,Marathahalli,Bellandur,2,13,0,,0,,0,,175.08,18.12,4.85,4.66
2025-07-11,12:03:08,BLR202507-003815,Success,CUST-716931,Prime Sedan,Bellandur,Horamavu,14,24,0,,0,,0,,318.4,12.2,4.28,4.9
2025-07-02,21:33:05,BLR202507-003816,Cancelled by Driver,CUST-216020,Auto,Kanakapura Road,JP Nagar,,,0,,1,Customer related issue,0,,,,,
2025-07-02,16:15:42,BLR202507-003817,Incomplete,CUST-985856,eBike,Devanahalli,Bommanahalli,,,0,,0,,1,Vehicle Breakdown,,,,
2025-07-08,04:20:28,BLR202507-003818,Success,CUST-830847,Mini,Hoodi,MG Road,13,27,0,,0,,0,,404.5,20.25,5,4.71
2025-07-12,03:17:30,BLR202507-003819,Success,CUST-218896,Auto,Bommanahalli,Marathahalli,12,23,0,,0,,0,,352.18,23.37,4.84,4.29
2025-07-14,21:24:41,BLR202507-003820,Cancelled by Customer,CUST-815932,eBike,Whitefield,RT Nagar,,,1,Wrong Address,0,,0,,,,,
2025-07-07,15:36:42,BLR202507-003821,Success,CUST-541711,Prime Sedan,Frazer Town,Brookefield,8,18,0,,0,,0,,466.9,18.95,4.9,4.65
2025-07-23,07:40:55,BLR202507-003822,Success,CUST-779077,Prime Plus,HSR Layout,Shivajinagar,10,17,0,,0,,0,,293.5,9.34,4.46,4.42
2025-07-19,05:59:13,BLR202507-003823,Cancelled by Driver,CUST-372530,Prime Sedan,KR Puram,Uttarahalli,,,0,,1,Personal & Car related issues,0,,,,,
2025-07-13,23:21:19,BLR202507-003824,Cancelled by Driver,CUST-609092,Auto,Whitefield,Koramangala,,,0,,1,The customer was coughing/sick,0,,,,,
2025-07-26,22:06:10,BLR202507-003825,Success,CUST-242487,Prime Sedan,Sadashivanagar,Kengeri,3,9,0,,0,,0,,307.18,11.69,4.59,4.33
2025-07-09,15:56:42,BLR202507-003826,Cancelled by Driver,CUST-287619,Auto,BTM Layout,CV Raman Nagar,,,0,,1,More than permitted people in there,0,,,,,
2025-07-22,17:22:19,BLR202507-003827,Success,CUST-387280,Prime SUV,Manyata Tech Park,Peenya,14,26,0,,0,,0,,653.18,16.94,4.27,4.58
2025-07-20,21:40:53,BLR202507-003828,Success,CUST-556034,Mini,Basavanagudi,Brookefield,9,22,0,,0,,0,,432.76,21.82,3.86,4.15
2025-07-02,14:00:26,BLR202507-003829,Success,CUST-442752,Prime SUV,Kadubeesanahalli,Benson Town,14,21,0,,0,,0,,568.96,17.82,4.52,4.17
2025-07-06,15:48:35,BLR202507-003830,Success,CUST-115052,Prime SUV,Silk Board,Bellandur,11,17,0,,0,,0,,412.44,12.23,4.26,3.96
2025-07-14,14:33:03,BLR202507-003831,Incomplete,CUST-481878,Mini,Sarjapur,Harlur,,,0,,0,,1,Vehicle Breakdown,,,,
2025-07-18,10:52:57,BLR202507-003832,Success,CUST-130601,Bike,Harlur,Silk Board,9,12,0,,0,,0,,178.75,14.75,4.4,4.72
2025-07-25,13:36:07,BLR202507-003833,Success,CUST-434424,Prime Plus,Hebbal,Shivajinagar,11,25,0,,0,,0,,636.75,23.07,4.9,4.87
2025-07-26,22:15:18,BLR202507-003834,Cancelled by Customer,CUST-738174,Auto,Kadubeesanahalli,JP Nagar,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-28,11:05:58,BLR202507-003835,Cancelled by Customer,CUST-920228,Prime Sedan,Benson Town,Kundalahalli,,,1,Wrong Address,0,,0,,,,,
2025-07-26,11:38:32,BLR202507-003836,Cancelled by Customer,CUST-237160,Prime SUV,Hennur,Malleshwaram,,,1,Wrong Address,0,,0,,,,,
2025-07-11,00:13:34,BLR202507-003837,Cancelled by Driver,CUST-834630,Prime Sedan,Whitefield,HSR Layout,,,0,,1,More than permitted people in there,0,,,,,
2025-07-21,20:54:36,BLR202507-003838,Cancelled by Customer,CUST-450226,Bike,Uttarahalli,Domlur,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-30,06:51:59,BLR202507-003839,Cancelled by Customer,CUST-156307,Auto,Hoodi,Mahadevapura,,,1,Wrong Address,0,,0,,,,,
2025-07-06,05:35:50,BLR202507-003840,Success,CUST-997135,Prime Plus,Jayanagar,Malleshwaram,4,9,0,,0,,0,,529.5,18.78,4.72,5
2025-07-05,22:59:42,BLR202507-003841,Cancelled by Customer,CUST-408399,Prime Plus,Sarjapur,Harlur,,,1,Wrong Address,0,,0,,,,,
2025-07-31,06:16:41,BLR202507-003842,Success,CUST-601601,eBike,Horamavu,Bommanahalli,7,10,0,,0,,0,,38.82,2.98,4.63,5
2025-07-10,09:14:52,BLR202507-003843,Success,CUST-520726,Prime Plus,Sarjapur,Bellandur,11,17,0,,0,,0,,152.35,3.14,4.68,3.9
2025-07-20,22:57:54,BLR202507-003844,Cancelled by Customer,CUST-170603,Mini,Koramangala,HSR Layout,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-07-06,15:40:50,BLR202507-003845,Success,CUST-394577,eBike,HSR Layout,Marathahalli,2,13,0,,0,,0,,98.22,9.58,4.76,5
2025-07-12,19:18:04,BLR202507-003846,Success,CUST-993163,Bike,Benson Town,Yeshwanthpur,9,16,0,,0,,0,,152.76,11.23,4.88,4.68
2025-07-26,04:26:04,BLR202507-003847,Success,CUST-642186,eBike,CV Raman Nagar,Whitefield,9,13,0,,0,,0,,70.95,6.55,5,4.7
2025-07-01,19:47:35,BLR202507-003848,Success,CUST-897434,Bike,Indiranagar,HSR Layout,2,11,0,,0,,0,,275.54,22.46,4.16,4.57
2025-07-16,02:33:43,BLR202507-003849,Success,CUST-717411,Bike,Kundalahalli,Bommanahalli,3,14,0,,0,,0,,220.5,20.55,4.73,4.91
2025-07-23,08:37:08,BLR202507-003850,Success,CUST-618556,Bike,JP Nagar,Hebbal,3,8,0,,0,,0,,236.06,19.96,3.91,4.36
2025-07-28,12:32:59,BLR202507-003851,Cancelled by Customer,CUST-182976,Prime Plus,Nagarbhavi,Uttarahalli,,,1,Change of plans,0,,0,,,,,
2025-07-15,11:15:17,BLR202507-003852,Success,CUST-923754,Auto,Ulsoor,Harlur,9,22,0,,0,,0,,211.53,11.95,4.31,4.46
2025-07-05,22:17:40,BLR202507-003853,Cancelled by Customer,CUST-853169,Mini,Benson Town,Rajajinagar,,,1,Wrong Address,0,,0,,,,,
2025-07-03,15:31:11,BLR202507-003854,Success,CUST-254428,eBike,Jayanagar,Rajajinagar,8,16,0,,0,,0,,235.2,24.8,4.9,4.22
2025-07-02,12:31:41,BLR202507-003855,Cancelled by Driver,CUST-313795,Bike,Benson Town,RT Nagar,,,0,,1,More than permitted people in there,0,,,,,
2025-07-11,16:41:55,BLR202507-003856,Cancelled by Customer,CUST-339050,Mini,Domlur,Hoodi,,,1,AC is not working (Only for 4-wheelers),0,,0,,,,,
2025-07-24,21:46:03,BLR202507-003857,Incomplete,CUST-504613,Prime SUV,Sarjapur,Yeshwanthpur,,,0,,0,,1,Customer Demand,,,,
2025-07-15,12:25:00,BLR202507-003858,Cancelled by Driver,CUST-681023,Prime Sedan,Hennur,Rajajinagar,,,0,,1,The customer was coughing/sick,0,,,,,
2025-07-09,21:32:56,BLR202507-003859,Cancelled by Customer,CUST-639026,Prime Plus,Silk Board,JP Nagar,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-07-22,05:24:37,BLR202507-003860,Success,CUST-684572,eBike,Sarjapur,RT Nagar,9,13,0,,0,,0,,73.38,6.82,4.35,4.2
2025-07-17,11:47:44,BLR202507-003861,Success,CUST-440052,Prime Sedan,KR Puram,Sarjapur,5,10,0,,0,,0,,342.38,11.26,3.76,4.51
2025-07-31,08:45:16,BLR202507-003862,Cancelled by Customer,CUST-381390,Auto,MG Road,Mahadevapura,,,1,Wrong Address,0,,0,,,,,
2025-07-09,21:23:02,BLR202507-003863,Success,CUST-420343,eBike,KR Puram,BTM Layout,8,15,0,,0,,0,,86.88,8.32,3.95,4.59
2025-07-21,01:32:40,BLR202507-003864,Cancelled by Customer,CUST-589919,Prime Sedan,Manyata Tech Park,Banashankari,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-28,10:06:37,BLR202507-003865,Success,CUST-180429,Auto,JP Nagar,Hebbal,12,20,0,,0,,0,,121.06,5.42,4.86,4.92
2025-07-05,23:04:54,BLR202507-003866,Cancelled by Driver,CUST-847556,Mini,BTM Layout,Devanahalli,,,0,,1,More than permitted people in there,0,,,,,
2025-07-22,05:32:23,BLR202507-003867,Success,CUST-750945,eBike,Marathahalli,Harlur,6,11,0,,0,,0,,63.3,5.7,4.61,4.18
2025-07-15,13:09:27,BLR202507-003868,Cancelled by Driver,CUST-911129,Mini,Sarjapur,Yelahanka,,,0,,1,Customer related issue,0,,,,,
2025-07-22,08:33:22,BLR202507-003869,Success,CUST-407725,eBike,Kalyan Nagar,Mahadevapura,2,6,0,,0,,0,,246.94,23.61,4.6,4.1
2025-07-24,22:23:18,BLR202507-003870,Cancelled by Customer,CUST-274438,Mini,Rajajinagar,Koramangala,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-28,02:40:35,BLR202507-003871,Success,CUST-973048,Bike,Yeshwanthpur,CV Raman Nagar,2,9,0,,0,,0,,134.4,11.94,4.24,4.66
2025-07-22,09:21:17,BLR202507-003872,Success,CUST-277960,Prime SUV,Electronic City,Bommanahalli,11,24,0,,0,,0,,192.19,3.74,4.19,4.83
2025-07-12,00:46:21,BLR202507-003873,Success,CUST-848910,Auto,Kalyan Nagar,Yeshwanthpur,5,19,0,,0,,0,,76.8,3.7,5,4.71
2025-07-02,10:22:16,BLR202507-003874,Success,CUST-940115,Prime SUV,Electronic City,Uttarahalli,13,24,0,,0,,0,,875.84,24.7,4.84,5
2025-07-26,17:10:58,BLR202507-003875,Success,CUST-505824,Prime Plus,MG Road,Benson Town,13,22,0,,0,,0,,398.48,12.09,3.8,4.69
2025-07-11,00:32:09,BLR202507-003876,Incomplete,CUST-849478,eBike,Hebbal,MG Road,,,0,,0,,1,Vehicle Breakdown,,,,
2025-07-20,03:57:24,BLR202507-003877,Cancelled by Driver,CUST-931338,Prime Plus,Bellandur,Nagawara,,,0,,1,Customer related issue,0,,,,,
2025-07-09,03:05:16,BLR202507-003878,Cancelled by Driver,CUST-754446,Prime Plus,Sarjapur Road,RT Nagar,,,0,,1,The customer was coughing/sick,0,,,,,
2025-07-01,22:34:03,BLR202507-003879,Success,CUST-137501,Prime SUV,Hoodi,Hennur,8,20,0,,0,,0,,344.68,9.81,3.94,4.58
2025-07-24,01:56:46,BLR202507-003880,Success,CUST-208880,Bike,Electronic City,Thanisandra,5,11,0,,0,,0,,177,16.2,4.37,4.19
2025-07-28,04:58:30,BLR202507-003881,Success,CUST-515591,Mini,Bommanahalli,Shivajinagar,14,22,0,,0,,0,,445.72,22.54,4.1,4.31
2025-07-10,22:37:34,BLR202507-003882,Success,CUST-639165,Auto,Kadubeesanahalli,Domlur,5,16,0,,0,,0,,241.44,15.46,3.96,4.89
2025-07-06,00:21:44,BLR202507-003883,Success,CUST-392399,Prime Sedan,Benson Town,Horamavu,5,10,0,,0,,0,,197.18,6.69,4.21,4.87
2025-07-31,09:20:17,BLR202507-003884,Success,CUST-476925,Prime Sedan,Benson Town,Kadubeesanahalli,13,26,0,,0,,0,,336.94,10.49,4.24,4.13
2025-07-02,00:54:04,BLR202507-003885,Incomplete,CUST-965968,Bike,Yelahanka,Yeshwanthpur,,,0,,0,,1,Vehicle Breakdown,,,,
2025-07-23,06:18:40,BLR202507-003886,Cancelled by Customer,CUST-169161,Mini,Uttarahalli,Kanakapura Road,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-15,06:58:10,BLR202507-003887,Success,CUST-838802,Prime SUV,Peenya,HSR Layout,8,20,0,,0,,0,,580.16,18.22,4.92,4.55
2025-07-01,00:26:41,BLR202507-003888,Success,CUST-772962,eBike,Kalyan Nagar,Sarjapur,2,11,0,,0,,0,,32.97,2.33,5,4.94
2025-07-30,16:22:13,BLR202507-003889,Success,CUST-939335,eBike,Horamavu,Bellandur,7,10,0,,0,,0,,134.85,13.65,4.07,4.27
2025-07-08,20:33:13,BLR202507-003890,Success,CUST-774915,Bike,Jayanagar,Banashankari,6,16,0,,0,,0,,243.98,20.68,4.8,4.83
2025-07-18,04:21:14,BLR202507-003891,Cancelled by Customer,CUST-578667,Bike,Shivajinagar,Horamavu,,,1,Change of plans,0,,0,,,,,
2025-07-28,04:17:06,BLR202507-003892,Success,CUST-665042,eBike,CV Raman Nagar,Kanakapura Road,9,19,0,,0,,0,,71.13,6.57,4.63,5
2025-07-19,03:17:25,BLR202507-003893,Incomplete,CUST-707418,Mini,Kengeri,Sadashivanagar,,,0,,0,,1,Other Issue,,,,
2025-07-25,18:55:06,BLR202507-003894,Success,CUST-262533,Prime SUV,Hoodi,Uttarahalli,13,25,0,,0,,0,,206.72,3.92,4.5,4.49
2025-07-02,14:28:02,BLR202507-003895,Cancelled by Customer,CUST-420942,Prime Sedan,Bommanahalli,Kengeri,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-27,15:11:29,BLR202507-003896,Cancelled by Driver,CUST-602625,Auto,Ulsoor,Harlur,,,0,,1,Customer related issue,0,,,,,
2025-07-09,21:13:27,BLR202507-003897,Success,CUST-495147,Prime Plus,MG Road,Marathahalli,3,17,0,,0,,0,,102,1.68,4.37,4.11
2025-07-28,14:51:49,BLR202507-003898,Cancelled by Customer,CUST-864306,Bike,Yeshwanthpur,Manyata Tech Park,,,1,Wrong Address,0,,0,,,,,
2025-07-23,17:12:50,BLR202507-003899,Success,CUST-364905,Prime Plus,Ulsoor,JP Nagar,8,15,0,,0,,0,,434.4,12.08,4.67,5
2025-07-29,06:10:31,BLR202507-003900,Success,CUST-313631,Prime SUV,Peenya,Kalyan Nagar,10,18,0,,0,,0,,111.16,1.47,4.22,5
2025-07-08,14:04:57,BLR202507-003901,Success,CUST-721168,Mini,Rajajinagar,Sadashivanagar,5,18,0,,0,,0,,438.52,22.14,4.96,4.64
2025-07-08,14:48:38,BLR202507-003902,Success,CUST-349841,Bike,HSR Layout,Banashankari,8,14,0,,0,,0,,198.5,18.35,3.97,4.42
2025-07-04,13:45:45,BLR202507-003903,Success,CUST-777454,eBike,Peenya,Basavanagudi,3,13,0,,0,,0,,103.8,10.2,5,4.39
2025-07-01,02:05:09,BLR202507-003904,Success,CUST-510933,Prime SUV,Rajajinagar,Nagarbhavi,4,10,0,,0,,0,,385.84,11.28,5,4.35
2025-07-07,11:54:11,BLR202507-003905,Success,CUST-280777,Bike,Shivajinagar,Whitefield,8,18,0,,0,,0,,216.08,17.29,4.58,4.52
2025-07-23,03:00:30,BLR202507-003906,Success,CUST-706154,Bike,Yelahanka,Rajajinagar,9,12,0,,0,,0,,134.6,11.96,4.29,4.92
2025-07-05,05:50:58,BLR202507-003907,Success,CUST-227010,Auto,Jayanagar,Indiranagar,5,18,0,,0,,0,,320.26,21.09,4.01,4.9
2025-07-06,07:50:10,BLR202507-003908,Cancelled by Customer,CUST-341192,Prime Plus,Indiranagar,Koramangala,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-07-23,12:41:33,BLR202507-003909,Success,CUST-647379,Mini,Arekere,Kadubeesanahalli,9,19,0,,0,,0,,208.66,9.37,4.63,4.87
2025-07-13,18:17:55,BLR202507-003910,Success,CUST-220181,Auto,Koramangala,Shivajinagar,8,18,0,,0,,0,,114.88,5.35,4.88,5
2025-07-27,15:41:07,BLR202507-003911,Cancelled by Customer,CUST-762048,Bike,Horamavu,Peenya,,,1,Wrong Address,0,,0,,,,,
2025-07-23,20:21:09,BLR202507-003912,Cancelled by Customer,CUST-504995,Auto,Indiranagar,Peenya,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-07-27,19:36:25,BLR202507-003913,Success,CUST-409824,Prime Plus,KR Puram,CV Raman Nagar,12,17,0,,0,,0,,618.9,18.23,4.2,4.5
2025-07-26,17:44:03,BLR202507-003914,Incomplete,CUST-197455,Prime Sedan,Whitefield,Nagawara,,,0,,0,,1,Customer Demand,,,,
2025-07-29,13:20:47,BLR202507-003915,Cancelled by Customer,CUST-679896,Prime Sedan,Bellandur,Kalyan Nagar,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-21,02:42:21,BLR202507-003916,Cancelled by Customer,CUST-189183,Bike,Shivajinagar,Sarjapur,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-07-26,17:30:04,BLR202507-003917,Success,CUST-606030,Prime Sedan,Brookefield,Sarjapur,4,10,0,,0,,0,,226.09,7.07,4.16,5
2025-07-25,04:49:59,BLR202507-003918,Success,CUST-997806,Bike,Kalyan Nagar,JP Nagar,9,14,0,,0,,0,,255.2,24.02,4.42,5
2025-07-07,13:41:14,BLR202507-003919,Success,CUST-430156,Prime Sedan,Brookefield,Kengeri,11,18,0,,0,,0,,396.5,15.75,4.66,4.86
2025-07-11,09:45:20,BLR202507-003920,Cancelled by Customer,CUST-972475,eBike,HSR Layout,MG Road,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-07-07,13:28:04,BLR202507-003921,Cancelled by Driver,CUST-868957,Prime SUV,Koramangala,Arekere,,,0,,1,More than permitted people in there,0,,,,,
2025-07-30,16:49:23,BLR202507-003922,Cancelled by Customer,CUST-291238,Auto,KR Puram,Ulsoor,,,1,Change of plans,0,,0,,,,,
2025-07-31,20:50:36,BLR202507-003923,Cancelled by Customer,CUST-878247,Bike,CV Raman Nagar,Harlur,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-07-11,22:22:08,BLR202507-003924,Success,CUST-120494,eBike,MG Road,Kadubeesanahalli,3,14,0,,0,,0,,143.85,14.65,3.63,4.04
2025-07-14,04:44:45,BLR202507-003925,Cancelled by Customer,CUST-800912,Mini,Kadubeesanahalli,Ulsoor,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-07-03,09:55:02,BLR202507-003926,Cancelled by Customer,CUST-113675,eBike,Kundalahalli,KR Puram,,,1,Change of plans,0,,0,,,,,
2025-07-28,22:11:23,BLR202507-003927,Success,CUST-190745,eBike,Marathahalli,Thanisandra,8,19,0,,0,,0,,88.23,8.47,5,4.8
2025-07-27,13:10:04,BLR202507-003928,Success,CUST-335715,Prime Sedan,Indiranagar,Harlur,6,11,0,,0,,0,,455.68,18.44,4.17,5
2025-07-18,11:35:05,BLR202507-003929,Success,CUST-439666,Auto,Kundalahalli,Kanakapura Road,5,18,0,,0,,0,,380.21,21.83,4.18,4.65
2025-07-27,21:44:03,BLR202507-003930,Success,CUST-720213,Prime Sedan,Devanahalli,Kanakapura Road,8,20,0,,0,,0,,368.12,14.46,4.41,4.55
2025-07-16,22:32:12,BLR202507-003931,Cancelled by Driver,CUST-143995,Bike,Kanakapura Road,Indiranagar,,,0,,1,The customer was coughing/sick,0,,,,,
2025-07-25,08:25:39,BLR202507-003932,Success,CUST-688982,Prime SUV,Hebbal,Kadubeesanahalli,12,20,0,,0,,0,,442.29,11.86,4.62,5
2025-07-14,05:44:58,BLR202507-003933,Success,CUST-674865,Prime Plus,BTM Layout,Peenya,3,14,0,,0,,0,,649.75,23.59,4.57,4.93
2025-07-05,13:11:51,BLR202507-003934,Cancelled by Driver,CUST-496278,Bike,Nagawara,Nagarbhavi,,,0,,1,More than permitted people in there,0,,,,,
2025-07-06,08:04:06,BLR202507-003935,Success,CUST-507281,Bike,Arekere,Indiranagar,2,7,0,,0,,0,,228.04,18.33,4.43,4.19
2025-07-17,16:31:09,BLR202507-003936,Success,CUST-345450,Bike,Kadubeesanahalli,Peenya,2,6,0,,0,,0,,123.4,10.84,4.26,4.09
2025-07-18,18:08:36,BLR202507-003937,Success,CUST-645300,eBike,Nagarbhavi,Jayanagar,2,12,0,,0,,0,,259.61,24.89,4.44,4.82
2025-07-16,17:27:07,BLR202507-003938,Success,CUST-654842,eBike,Horamavu,Kalyan Nagar,7,17,0,,0,,0,,87.91,7.16,3.99,4.19
2025-07-16,03:10:03,BLR202507-003939,Success,CUST-919555,Bike,Electronic City,KR Puram,7,15,0,,0,,0,,135.2,12.02,3.7,4.61
2025-07-01,02:27:06,BLR202507-003940,Success,CUST-489017,Prime SUV,Kengeri,Kadubeesanahalli,6,11,0,,0,,0,,429.52,12.84,4.08,4.52
2025-07-06,04:25:04,BLR202507-003941,Success,CUST-480655,Mini,Electronic City,Nagarbhavi,7,18,0,,0,,0,,300.82,14.49,4.35,5
2025-07-15,07:34:28,BLR202507-003942,Success,CUST-495370,Auto,Hoodi,Uttarahalli,7,19,0,,0,,0,,182.64,11.26,4.53,4.23
2025-07-08,06:42:16,BLR202507-003943,Cancelled by Driver,CUST-232649,Auto,Marathahalli,JP Nagar,,,0,,1,More than permitted people in there,0,,,,,
2025-07-29,16:46:18,BLR202507-003944,Incomplete,CUST-835620,Prime SUV,Domlur,Arekere,,,0,,0,,1,Other Issue,,,,
2025-07-17,10:29:47,BLR202507-003945,Success,CUST-705355,Bike,Malleshwaram,CV Raman Nagar,3,7,0,,0,,0,,97.46,7.36,4.37,4.51
2025-07-01,07:43:43,BLR202507-003946,Success,CUST-417430,Auto,Peenya,Indiranagar,4,15,0,,0,,0,,107.74,5.91,4.8,4.84
2025-07-25,22:31:58,BLR202507-003947,Incomplete,CUST-699407,Prime Sedan,JP Nagar,Electronic City,,,0,,0,,1,Vehicle Breakdown,,,,
2025-07-12,07:21:09,BLR202507-003948,Cancelled by Customer,CUST-451917,Bike,Bellandur,Jayanagar,,,1,Wrong Address,0,,0,,,,,
2025-07-16,18:06:19,BLR202507-003949,Success,CUST-579113,Prime Sedan,Thanisandra,Marathahalli,5,15,0,,0,,0,,242.44,7.31,4.71,4.81
2025-07-22,15:56:07,BLR202507-003950,Cancelled by Driver,CUST-884285,Prime Plus,Basavanagudi,BTM Layout,,,0,,1,More than permitted people in there,0,,,,,
2025-07-20,10:36:20,BLR202507-003951,Cancelled by Driver,CUST-293858,Prime SUV,Electronic City,HSR Layout,,,0,,1,Customer related issue,0,,,,,
2025-07-09,01:17:32,BLR202507-003952,Cancelled by Customer,CUST-196366,Bike,Thanisandra,Kengeri,,,1,Wrong Address,0,,0,,,,,
2025-07-31,20:06:10,BLR202507-003953,Success,CUST-244463,Mini,Ulsoor,Malleshwaram,6,18,0,,0,,0,,265.17,11.17,4.34,4.9
2025-07-06,00:03:38,BLR202507-003954,Success,CUST-247758,Bike,Bommanahalli,Sarjapur Road,6,12,0,,0,,0,,238.2,22.32,4.47,4.47
2025-07-17,15:14:48,BLR202507-003955,Success,CUST-716179,Auto,Harlur,Whitefield,7,15,0,,0,,0,,229.12,14.58,4.91,4.9
2025-07-26,16:51:32,BLR202507-003956,Success,CUST-841482,Prime Sedan,Nagawara,JP Nagar,5,19,0,,0,,0,,220.72,7.76,4.33,4.48
2025-07-04,23:56:21,BLR202507-003957,Cancelled by Customer,CUST-963300,Bike,Domlur,Mahadevapura,,,1,Change of plans,0,,0,,,,,
2025-07-12,06:48:27,BLR202507-003958,Success,CUST-609719,Prime SUV,MG Road,Bellandur,7,18,0,,0,,0,,214.2,5.15,4.33,4.35
2025-07-14,00:29:05,BLR202507-003959,Success,CUST-917367,Bike,JP Nagar,Indiranagar,3,11,0,,0,,0,,75.8,6.08,4.59,4.75
2025-07-28,10:20:49,BLR202507-003960,Success,CUST-706053,Prime Plus,JP Nagar,KR Puram,12,18,0,,0,,0,,280.89,7.37,4.77,3.86
2025-07-16,19:43:55,BLR202507-003961,Success,CUST-970847,Auto,Thanisandra,Nagarbhavi,4,14,0,,0,,0,,369.53,22.21,4.51,4.86
2025-07-01,21:11:50,BLR202507-003962,Success,CUST-869987,Auto,Electronic City,Hennur,12,21,0,,0,,0,,137.42,8.03,4.31,4.53
2025-07-13,21:54:39,BLR202507-003963,Success,CUST-330222,eBike,Sarjapur Road,Brookefield,2,10,0,,0,,0,,97.23,9.47,4.67,5
